  run year index     sng      sdg      sdc       og       rt      pop     area    edges clusters    xmean    ymean      rad    slope  cl_size   diffus   spread    breed  slp_res  rd_grav   %urban    %road grw_rate leesalee  grw_pix 
  552 1978  1     264.00   295.25     0.00    40.50   113.75 35768.50 35768.50  4679.25  2009.50   248.99   467.83   106.70     4.16    17.25    97.82     2.08    55.15    20.61    84.44    11.42     0.00     1.99     0.75   713.50 
  552 1991  2     286.50   322.75     0.00   160.25   104.50 46239.50 46239.50 14839.25  7109.75   281.30   450.35   121.32     4.34     6.00   100.00     2.14    56.82     4.25    86.08    14.03     0.00     1.89     0.25   874.00 
  552 2013  3     279.00   308.75     0.00   441.50    78.75 68367.25 68367.25 35467.50 14020.50   318.62   431.50   147.52     4.66     4.00   100.00     2.14    56.82     1.00    89.72    19.72     0.00     1.62     0.25  1108.00 
  553 1978  1     235.50   181.50     0.00  1346.75    58.25 38827.00 38827.00  5545.50  1687.00   249.94   467.48   111.17     4.11    22.50    95.74    99.90    39.54    30.51    62.45    12.18     0.00     4.69     0.75  1822.00 
  553 1991  2     234.00   186.75     0.00 11366.50    31.75 121534.75 121534.75 37049.75  4940.50   337.23   420.10   196.68     4.40    24.00   100.00   100.00    41.56     6.00    64.90    32.79     0.00     9.73     0.34 11819.00 
  553 2013  3      19.25    12.75     0.00  3939.00     2.50 375862.50 375862.50 22468.75   677.50   392.57   396.49   345.89     5.15   558.75   100.00   100.00    41.56     1.00    79.23    96.46     0.00     1.06     0.33  3973.50 
  554 1978  1       2.00     0.50     0.00   172.50    23.00 33566.25 33566.25  1804.75   118.50   234.46   475.64   103.37     4.09   283.75     0.66    36.09    21.00    69.29    11.57    10.87     0.00     0.59     0.81   198.00 
  554 1991  2       0.00     0.00     0.00    64.75     2.00 35202.75 35202.75  2260.00   166.00   234.23   475.44   105.86     4.07   213.00     0.17     9.17     5.34    83.72    10.13    11.28     0.00     0.19     0.26    66.75 
  554 2013  3       0.50     0.00     0.00     7.25     0.00 35768.25 35768.25  2381.25   176.50   234.12   475.42   106.70     4.06   203.00     0.02     0.90     0.53   100.00     7.63    11.58     0.00     0.02     0.24     7.75 
  555 1978  1      39.25     6.00     0.00    45.50     5.75 32948.75 32948.75  1761.50   279.00   235.92   475.13   102.41     4.11   117.50    17.71     9.19     7.87    79.26    11.57    10.71     0.00     0.29     0.80    96.50 
  555 1991  2      10.75     0.50     0.00    14.25     2.75 33598.00 33598.00  2205.00   583.50   237.05   474.42   103.41     4.10    57.25     4.50     2.33     2.00    93.31    10.17    10.88     0.00     0.08     0.24    28.25 
  555 2013  3       0.50     0.00     0.00     4.50     1.00 33859.75 33859.75  2372.00   671.75   237.39   474.22   103.82     4.09    49.75     0.44     0.23     0.20   100.00     7.77    11.11     0.00     0.02     0.23     6.00 
  556 1978  1      32.00     4.50     0.00    33.00    27.50 32954.75 32954.75  1817.00   285.25   236.32   475.00   102.42     4.13   115.00    10.50     4.59     8.53     8.26    80.57    10.72     0.00     0.29     0.80    97.00 
  556 1991  2       7.50     0.00     0.00    17.25     5.75 33565.75 33565.75  2268.00   567.00   237.75   474.04   103.36     4.13    58.75     2.67     1.17     2.17    22.30    79.17    10.87     0.00     0.09     0.24    30.50 
  556 2013  3       1.00     0.00     0.00     6.50     0.50 33846.75 33846.75  2449.50   661.50   238.12   473.73   103.80     4.13    50.75     0.26     0.11     0.21    46.30    76.77    11.10     0.00     0.02     0.23     8.00 
  557 1978  1      31.75    10.50     0.00    65.25    46.25 33356.25 33356.25  2118.75   412.75   237.10   474.26   103.04     4.13    80.25    11.81     8.53    20.34     9.28    90.57    10.82     0.00     0.46     0.80   153.75 
  557 1991  2       8.00     2.00     0.00    28.50    11.75 34485.50 34485.50  2941.75   767.25   239.41   472.73   104.77     4.14    44.50     3.00     2.17     5.17    23.55    89.15    11.10     0.00     0.15     0.25    50.25 
  557 2013  3       0.75     0.00     0.00    10.50     2.25 34916.25 34916.25  3236.25   848.00   240.19   472.19   105.42     4.13    40.75     0.30     0.21     0.51    48.10    86.69    11.37     0.00     0.04     0.23    13.50 
  558 1978  1      81.50     3.75     0.00   188.00     3.25 33871.50 33871.50  2187.25   568.25   237.01   474.31   103.83     4.09    60.00    44.10    38.78     2.28    83.96    20.70    10.94     0.00     0.82     0.80   276.50 
  558 1991  2      41.75     1.50     0.00   131.75     2.50 36627.75 36627.75  3467.00  1362.00   240.59   471.53   107.94     4.06    28.50    22.17    19.49     1.15    94.54    19.65    11.63     0.00     0.46     0.26   177.50 
  558 2013  3      37.50     1.50     0.00   331.50     1.25 42211.75 42211.75  5372.00  2172.50   246.88   465.71   115.13     4.04    24.50    18.79    16.52     0.97    87.31    18.52    13.19     0.00     0.62     0.25   371.75 
  559 1978  1      58.50    26.25     0.00    86.25    32.50 33545.25 33545.25  2231.75   541.25   237.59   473.44   103.33     4.09    61.75    30.84    16.40    19.03    98.29    66.57    10.86     0.00     0.61     0.80   203.50 
  559 1991  2      14.50     0.00     0.00    41.00     7.50 34893.50 34893.50  3197.00  1052.50   240.46   471.09   105.39     4.07    32.75     7.84     4.17     4.84   100.00    65.13    11.20     0.00     0.18     0.25    63.00 
  559 2013  3       1.75     0.00     0.00    11.25     2.50 35406.50 35406.50  3528.25  1211.50   241.39   470.27   106.16     4.05    29.00     0.77     0.41     0.48   100.00    62.65    11.49     0.00     0.04     0.23    15.50 
  560 1978  1     185.50    70.75     0.00   337.00    17.00 34993.50 34993.50  3165.50  1116.25   240.63   472.31   105.54     4.08    31.00    90.31    51.90    18.68    76.92    12.41    11.22     0.00     1.74     0.78   610.25 
  560 1991  2     204.00    78.25     0.00  1613.25    12.00 50441.25 50441.25 12220.00  4049.25   270.05   453.28   126.71     3.96    12.00   100.00    57.47    20.69    60.50    14.05    15.07     0.00     3.78     0.29  1907.50 
  560 2013  3     218.75    84.25     0.00  7645.75     9.50 153218.00 153218.00 41634.25  6426.75   337.81   409.63   220.83     4.06    23.50   100.00    57.47    20.69     6.65    19.44    40.89     0.00     5.20     0.35  7958.25 
  561 1978  1      37.00     7.50     0.00    61.00     9.50 33062.00 33062.00  1825.25   310.50   236.34   474.96   102.59     4.12   106.50    11.81     8.53     8.53     8.27    12.57    10.74     0.00     0.35     0.80   115.00 
  561 1991  2       9.75     0.00     0.00    17.75     4.50 33807.00 33807.00  2316.75   595.25   237.69   474.13   103.74     4.13    56.50     3.00     2.17     2.17    22.36    11.16    10.93     0.00     0.09     0.25    32.00 
  561 2013  3       1.25     0.00     0.00     5.75     0.75 34127.50 34127.50  2493.00   684.00   238.15   473.80   104.23     4.13    49.25     0.30     0.21     0.21    46.51     8.75    11.17     0.00     0.02     0.23     7.75 
  562 1978  1     171.25    56.00     0.00   134.50    15.50 34225.50 34225.50  2858.75  1054.00   240.58   472.32   104.38     4.10    32.00    83.00    22.00    18.00    66.00     9.00    11.03     0.00     1.10     0.78   377.25 
  562 1991  2     187.75    63.75     0.00   441.25    18.75 41073.00 41073.00  8183.75  3736.00   257.37   461.97   114.34     4.04    10.50    88.77    23.53    19.25    57.83     9.82    12.74     0.00     1.73     0.26   711.50 
  562 2013  3     240.50   103.50     0.00  2196.00    15.75 74383.75 74383.75 28008.50  8296.25   301.78   435.02   153.86     4.01     8.25   100.00    26.58    21.75    22.97    13.30    21.22     0.00     3.43     0.29  2555.75 
  563 1978  1      11.25     9.00     0.00    31.75    46.25 33017.50 33017.50  1875.25   241.00   235.68   474.90   102.52     4.10   137.75     5.90     5.90    40.02    92.26    76.57    10.73     0.00     0.30     0.80    98.25 
  563 1991  2       2.50     0.50     0.00    14.00    14.25 33693.50 33693.50  2391.00   435.50   236.49   473.89   103.56     4.08    77.50     1.50     1.50    10.17   100.00    75.17    10.90     0.00     0.09     0.25    31.25 
  563 2013  3       0.25     0.00     0.00     6.75     1.75 33995.25 33995.25  2587.00   488.75   236.83   473.53   104.02     4.07    69.25     0.15     0.15     1.00   100.00    72.76    11.14     0.00     0.03     0.23     8.75 
  564 1978  1      18.75     2.00     0.00    37.00    14.00 32799.75 32799.75  1627.75   160.00   235.47   475.38   102.18     4.12   205.25     5.90     5.90     5.90    11.25    65.57    10.68     0.00     0.22     0.80    71.75 
  564 1991  2       4.25     0.00     0.00    11.25     4.25 33289.75 33289.75  1946.50   340.75   236.31   474.79   102.94     4.12    97.25     1.50     1.50     1.50    25.22    64.18    10.80     0.00     0.06     0.24    19.75 
  564 2013  3       0.00     0.00     0.00     7.00     0.75 33549.75 33549.75  2094.25   391.00   236.52   474.55   103.34     4.12    85.50     0.15     0.15     0.15    49.06    61.79    11.03     0.00     0.02     0.23     7.75 
  565 1978  1     108.50    13.50     0.00    69.50    17.75 33722.75 33722.75  2448.00   814.25   239.40   473.25   103.61     4.14    41.25    39.11     9.44     8.09    16.04    69.60    10.91     0.00     0.62     0.79   209.25 
  565 1991  2      24.25     1.50     0.00    23.75     5.50 35174.75 35174.75  3600.50  1625.00   243.53   470.73   105.81     4.15    21.00     9.94     2.40     2.06    30.48    68.15    11.27     0.00     0.16     0.25    55.00 
  565 2013  3       2.25     0.00     0.00     7.50     1.75 35676.75 35676.75  3969.00  1860.50   244.70   469.91   106.57     4.15    19.00     0.98     0.24     0.20    55.44    65.66    11.56     0.00     0.03     0.23    11.50 
  566 1978  1      23.25     7.75     0.00    86.50    25.50 33263.00 33263.00  1934.50   297.50   235.91   475.06   102.90     4.10   112.00    11.81    16.40    22.31    85.28    56.57    10.79     0.00     0.43     0.80   143.00 
  566 1991  2       6.25     1.00     0.00    30.00     7.75 34328.50 34328.50  2589.50   556.50   237.18   474.16   104.53     4.08    61.00     3.00     4.17     5.67    99.50    55.15    11.06     0.00     0.13     0.25    45.00 
  566 2013  3       0.75     0.00     0.00    10.25     1.50 34729.75 34729.75  2809.00   624.00   237.60   473.80   105.14     4.07    55.25     0.30     0.41     0.56   100.00    52.70    11.32     0.00     0.04     0.23    12.50 
  567 1978  1      32.50     4.00     0.00    61.75    16.50 33074.50 33074.50  1840.00   305.50   236.33   474.81   102.61     4.13   108.25    11.81     8.53     7.87     8.27    80.57    10.75     0.00     0.35     0.80   114.75 
  567 1991  2       9.75     0.50     0.00    20.50     6.75 33891.75 33891.75  2383.75   619.00   237.90   473.87   103.87     4.13    54.50     3.00     2.17     2.00    22.38    79.16    10.95     0.00     0.11     0.25    37.50 
  567 2013  3       1.25     0.00     0.00     8.75     1.75 34224.25 34224.25  2573.25   702.00   238.29   473.58   104.37     4.13    48.00     0.30     0.21     0.20    46.58    76.74    11.20     0.00     0.03     0.23    11.75 
  568 1978  1       5.50     1.00     0.00    53.25    10.00 32817.25 32817.25  1576.50    94.75   234.91   475.68   102.21     4.11   346.75     1.97     9.19     7.87    16.25    12.57    10.68     0.00     0.21     0.81    69.75 
  568 1991  2       1.00     0.00     0.00    21.00     3.50 33368.00 33368.00  1832.00   184.50   235.28   475.37   103.06     4.11   180.50     0.50     2.33     2.00    30.24    11.18    10.82     0.00     0.08     0.25    25.50 
  568 2013  3       0.25     0.00     0.00     4.75     2.00 33614.25 33614.25  1947.75   212.75   235.36   475.27   103.44     4.11   157.50     0.05     0.23     0.20    54.12     8.79    11.05     0.00     0.02     0.23     7.00 
  569 1978  1      24.00     7.00     0.00    81.00    23.25 33179.50 33179.50  1855.50   269.50   236.08   474.84   102.77     4.10   123.25    11.81    16.40    15.75    88.27    69.57    10.77     0.00     0.41     0.80   135.25 
  569 1991  2       4.50     0.50     0.00    31.25     6.25 34120.25 34120.25  2402.00   495.50   237.07   473.77   104.22     4.08    68.25     3.00     4.17     4.00   100.00    68.16    11.01     0.00     0.12     0.25    42.50 
  569 2013  3       0.75     0.00     0.00     5.50     1.75 34491.00 34491.00  2615.50   567.75   237.47   473.42   104.78     4.07    60.50     0.30     0.41     0.39   100.00    65.72    11.26     0.00     0.02     0.23     8.00 
  570 1978  1      39.25     4.00     0.00    58.50    10.75 33099.50 33099.50  1851.75   337.50   236.45   474.70   102.64     4.12    97.50    13.12     9.19     5.25     9.27    63.57    10.75     0.00     0.34     0.80   112.50 
  570 1991  2       9.25     0.00     0.00    20.75     3.25 33872.00 33872.00  2330.50   628.00   237.93   473.79   103.84     4.13    53.50     3.34     2.33     1.33    23.39    62.16    10.94     0.00     0.10     0.25    33.25 
  570 2013  3       0.50     0.00     0.00     7.00     1.50 34210.75 34210.75  2522.50   722.00   238.37   473.53   104.35     4.13    46.75     0.33     0.23     0.13    47.57    59.74    11.19     0.00     0.03     0.23     9.00 
  571 1978  1      51.75    66.50     0.00   735.50    87.50 35973.75 35973.75  3326.50   594.00   238.99   474.12   107.01     4.13    60.00    16.65    67.64    67.64     7.62    12.44    11.47     0.00     2.62     0.79   941.25 
  571 1991  2      52.00    70.75     0.00  3967.25    56.00 66989.75 66989.75 15342.50  1884.00   287.66   452.95   146.02     4.43    35.25    18.95    76.98    76.98     1.00    14.28    19.20     0.00     6.19     0.32  4146.00 
  571 2013  3      30.75    57.00     0.00 10884.00     9.50 261471.00 261471.00 38074.25  1837.00   372.46   407.84   288.49     4.95   142.00    23.59    95.82    95.82     1.00    22.83    67.91     0.00     4.20     0.35 10981.25 
  572 1978  1      19.00     7.00     0.00   480.50    18.50 34642.50 34642.50  2106.50   226.75   235.18   475.31   105.01     4.08   153.25     9.18    93.85    18.36    78.81    79.22    11.14     0.00     1.52     0.81   525.00 
  572 1991  2      21.75     9.50     0.00   975.00    25.25 44666.75 44666.75  4009.75   604.50   241.85   469.47   119.24     4.03    73.25    10.45   100.00    20.90    63.01    80.80    13.63     0.00     2.31     0.30  1031.50 
  572 2013  3      31.75    15.00     0.00  3241.50    23.75 88751.00 88751.00 11345.00  1389.75   285.35   436.94   168.04     3.99    63.50    13.01   100.00    26.01    23.80    84.72    24.81     0.00     3.72     0.36  3312.00 
  573 1978  1      22.25    13.00     0.00    84.75    57.75 33457.00 33457.00  2169.50   378.00   236.83   474.62   103.20     4.14    88.75     8.53     9.19    29.52     5.29    59.57    10.84     0.00     0.53     0.80   177.75 
  573 1991  2       6.50     0.50     0.00    37.00    12.50 34734.75 34734.75  3074.00   709.00   238.79   473.50   105.15     4.15    48.50     2.17     2.33     7.50    19.61    58.14    11.16     0.00     0.16     0.25    56.50 
  573 2013  3       0.75     0.00     0.00    14.50     2.00 35233.75 35233.75  3393.00   774.00   239.37   473.02   105.90     4.15    45.00     0.21     0.23     0.74    44.33    55.67    11.45     0.00     0.05     0.23    17.25 
  574 1978  1      32.00     4.00     0.00   127.75     8.75 33425.50 33425.50  1884.00   296.50   236.16   475.22   103.15     4.12   112.25    10.50    20.34     5.25     9.28    77.57    10.83     0.00     0.52     0.80   172.50 
  574 1991  2       8.25     0.50     0.00    44.75     3.75 34735.50 34735.50  2488.50   550.50   237.61   474.35   105.15     4.13    62.75     2.67     5.17     1.33    23.61    76.14    11.16     0.00     0.16     0.25    57.25 
  574 2013  3       1.00     0.00     0.00     6.00     1.25 35220.25 35220.25  2693.50   622.25   238.14   474.13   105.88     4.13    56.25     0.26     0.51     0.13    48.32    73.67    11.45     0.00     0.02     0.23     8.25 
  575 1978  1      13.75     0.00     0.00   224.00     1.50 33780.50 33780.50  1794.75   170.75   234.95   475.50   103.70     4.09   198.25     7.87    49.21     0.66    88.30    90.57    10.92     0.00     0.71     0.81   239.25 
  575 1991  2       2.25     0.00     0.00    60.25     0.00 35507.75 35507.75  2180.25   297.00   235.08   475.15   106.31     4.06   119.25     2.00    12.51     0.17   100.00    89.12    11.35     0.00     0.18     0.26    62.50 
  575 2013  3       0.75     0.00     0.00    10.75     1.50 36156.75 36156.75  2293.50   339.50   235.12   475.01   107.28     4.06   105.75     0.20     1.23     0.02   100.00    86.60    11.68     0.00     0.04     0.24    13.00 
  576 1978  1      44.50    62.00     0.00   482.00    60.25 34925.00 34925.00  2802.75   510.75   237.46   473.92   105.44     4.07    68.00    20.50    65.61    63.56    74.27    26.27    11.21     0.00     1.86     0.80   648.75 
  576 1991  2      49.00    67.25     0.00  2339.00    48.50 53559.25 53559.25 11053.25  1613.25   262.82   456.11   130.57     3.93    32.50    23.34    74.67    72.34    57.56    27.94    15.85     0.00     4.67     0.30  2503.75 
  576 2013  3      53.75    92.00     0.00 11264.75    24.25 202314.00 202314.00 36569.00  2357.50   344.90   409.88   253.75     4.26    85.25    29.05    92.95    90.04     1.00    34.36    53.15     0.00     5.65     0.37 11434.75 
  577 1978  1     275.75    64.00     0.00   117.50    24.50 34635.00 34635.00  3323.25  1544.00   243.45   471.49   105.00     4.16    22.25    97.16    14.32    12.27     9.55    12.24    11.13     0.00     1.39     0.78   481.75 
  577 1991  2     313.75    73.00     0.00   349.00    18.25 42598.75 42598.75 10109.50  5694.50   268.76   458.55   116.45     4.32     7.00   100.00    14.86    12.74     1.00    13.77    13.12     0.00     1.77     0.26   754.00 
  577 2013  3     280.25    62.50     0.00  1156.25    14.50 66902.75 66902.75 27539.25 11451.00   311.00   437.61   145.93     4.58     5.00   100.00    14.86    12.74     1.00    17.22    19.35     0.00     2.26     0.27  1513.50 
  578 1978  1      73.25    16.50     0.00   665.50    23.00 35624.25 35624.25  2578.50   520.25   237.62   474.00   106.49     4.11    68.25    28.10    92.61    12.49    18.62    12.44    11.38     0.00     2.18     0.80   778.25 
  578 1991  2      91.75    22.50     0.00  2136.75    21.50 54430.00 54430.00  7675.25  1791.75   266.42   460.13   131.62     4.25    30.00    31.98   100.00    14.21     1.54    14.15    16.07     0.00     4.17     0.31  2272.50 
  578 2013  3      76.75    21.25     0.00  7255.75     6.75 161854.00 161854.00 25475.25  3329.00   348.43   418.53   226.98     4.70    48.25    39.80   100.00    17.69     1.00    19.95    43.05     0.00     4.55     0.36  7360.50 
  579 1978  1      26.00     3.00     0.00    42.75     7.00 32900.00 32900.00  1703.00   227.00   235.69   475.30   102.33     4.11   144.75    13.12     9.19     7.87    79.26    11.57    10.70     0.00     0.24     0.80    78.75 
  579 1991  2       7.25     0.50     0.00    11.50     3.25 33466.75 33466.75  2054.50   451.50   236.50   474.60   103.21     4.10    74.00     3.34     2.33     2.00    93.27    10.17    10.84     0.00     0.07     0.24    22.50 
  579 2013  3       0.25     0.00     0.00     4.75     0.75 33696.00 33696.00  2188.25   519.00   236.75   474.41   103.57     4.09    64.25     0.33     0.23     0.20   100.00     7.78    11.07     0.00     0.02     0.23     5.75 
  580 1978  1      89.50    49.00     0.00   460.50    30.50 35012.00 35012.00  2824.50   686.50   238.26   473.02   105.57     4.07    50.50    48.79    74.74    30.10    89.92    21.41    11.23     0.00     1.80     0.79   629.50 
  580 1991  2     112.50    70.25     0.00  2344.25    19.75 53951.50 53951.50 11625.75  2447.25   265.72   450.49   131.05     3.88    21.50    55.52    85.06    34.26    73.18    23.08    15.95     0.00     4.72     0.30  2546.75 
  580 2013  3     109.50    93.75     0.00 11063.75    14.75 208173.75 208173.75 35677.00  3235.75   339.76   404.06   257.40     4.07    64.00    69.11   100.00    42.64     7.09    29.69    54.61     0.00     5.42     0.38 11281.75 
  581 1978  1      39.25     6.00     0.00    45.50     5.75 32948.75 32948.75  1761.50   279.00   235.92   475.13   102.41     4.11   117.50    17.71     9.19     7.87    79.26    11.57    10.71     0.00     0.29     0.80    96.50 
  581 1991  2      10.75     0.50     0.00    14.25     2.75 33598.00 33598.00  2205.00   583.50   237.05   474.42   103.41     4.10    57.25     4.50     2.33     2.00    93.31    10.17    10.88     0.00     0.08     0.24    28.25 
  581 2013  3       0.50     0.00     0.00     4.50     1.00 33859.75 33859.75  2372.00   671.75   237.39   474.22   103.82     4.09    49.75     0.44     0.23     0.20   100.00     7.77    11.11     0.00     0.02     0.23     6.00 
  582 1978  1      11.75     1.00     0.00    41.50     9.00 32806.50 32806.50  1604.25   138.75   235.16   475.50   102.19     4.11   237.25     5.90     9.19     7.87    70.25    59.57    10.68     0.00     0.19     0.81    63.25 
  582 1991  2       3.25     0.00     0.00    13.75     5.25 33301.50 33301.50  1884.75   271.75   235.72   474.95   102.96     4.10   122.25     1.50     2.33     2.00    84.22    58.18    10.80     0.00     0.07     0.24    22.25 
  582 2013  3       0.25     0.00     0.00     5.25     0.50 33516.50 33516.50  1992.00   313.50   235.92   474.71   103.29     4.09   106.50     0.15     0.23     0.20   100.00    55.79    11.02     0.00     0.02     0.23     6.00 
  583 1978  1       0.75     0.00     0.00   194.25     0.00 33531.50 33531.50  1671.25    77.50   234.65   475.59   103.31     4.09   433.25     0.66    43.96     0.66    81.29    25.57    10.86     0.00     0.58     0.81   195.00 
  583 1991  2       0.25     0.00     0.00    60.75     0.00 35087.25 35087.25  1961.25   109.50   234.44   475.40   105.68     4.07   321.75     0.17    11.17     0.17    95.69    24.13    11.25     0.00     0.17     0.26    61.00 
  583 2013  3       0.00     0.00     0.00    11.75     1.50 35652.00 35652.00  2064.25   122.25   234.37   475.34   106.53     4.06   291.75     0.02     1.10     0.02   100.00    21.64    11.55     0.00     0.04     0.24    13.25 
  584 1978  1      51.25    16.50     0.00   427.25    13.25 34609.25 34609.25  2250.25   393.50   236.27   474.42   104.96     4.08    87.50    27.54    84.67    12.24    80.81    13.22    11.13     0.00     1.47     0.80   508.25 
  584 1991  2      70.75    18.00     0.00  1144.00     7.25 45661.75 45661.75  5462.50  1305.25   249.36   464.57   120.56     4.01    34.50    31.35    96.36    13.93    64.95    14.81    13.88     0.00     2.71     0.30  1240.00 
  584 2013  3      87.25    31.25     0.00  4862.75     7.50 108380.75 108380.75 17791.25  2968.50   308.11   425.04   185.72     4.01    36.00    39.02   100.00    17.34    21.78    19.12    29.70     0.00     4.60     0.37  4988.75 
  585 1978  1      13.75     0.00     0.00   224.00     1.50 33780.50 33780.50  1794.75   170.75   234.95   475.50   103.70     4.09   198.25     7.87    49.21     0.66    88.30    78.57    10.92     0.00     0.71     0.81   239.25 
  585 1991  2       2.25     0.00     0.00    60.25     0.00 35507.75 35507.75  2180.25   297.00   235.08   475.15   106.31     4.06   119.25     2.00    12.51     0.17   100.00    77.12    11.35     0.00     0.18     0.26    62.50 
  585 2013  3       0.75     0.00     0.00    10.75     1.50 36156.75 36156.75  2293.50   339.50   235.12   475.01   107.28     4.06   105.75     0.20     1.23     0.02   100.00    74.60    11.68     0.00     0.04     0.24    13.00 
  586 1978  1     166.50    73.00     0.00    74.25    62.25 34195.50 34195.50  3005.25  1124.00   241.87   472.24   104.33     4.15    30.00    55.25     8.57    22.86    12.54    72.95    11.02     0.00     1.10     0.78   376.00 
  586 1991  2     136.00    67.00     0.00   186.25    37.50 39123.50 39123.50  7344.25  3437.50   257.74   464.02   111.56     4.24    11.75    47.51     7.37    19.66    14.07    72.79    12.25     0.00     1.07     0.25   426.75 
  586 2013  3     160.25    86.50     0.00   757.00    36.75 54541.00 54541.00 19395.25  6979.75   287.80   448.76   131.08     4.44     9.00    55.71     8.64    23.05    14.30    74.56    16.27     0.00     1.72     0.25  1040.50 
  587 1978  1     114.00    46.50     0.00   417.25    24.75 34926.25 34926.25  2783.75   775.75   238.55   472.94   105.44     4.07    44.75    57.84    71.27    18.59    84.46    67.35    11.21     0.00     1.73     0.79   602.50 
  587 1991  2     131.25    52.25     0.00  1830.50    16.25 51029.00 51029.00 10182.00  2663.25   264.32   453.22   127.45     3.93    18.75    65.83    81.11    21.16    68.00    69.00    15.22     0.00     3.98     0.30  2030.25 
  587 2013  3     144.75    78.00     0.00 10200.00    26.75 180798.50 180798.50 34339.50  4209.75   339.64   405.00   239.89     4.08    42.75    81.94   100.00    26.34     9.34    74.87    47.78     0.00     5.78     0.37 10449.50 
  588 1978  1     159.00    51.00     0.00   262.75     9.25 34581.50 34581.50  2916.75  1008.25   239.75   472.76   104.92     4.08    34.00    84.67    42.85    18.36    85.82    12.22    11.12     0.00     1.39     0.79   482.00 
  588 1991  2     189.50    73.25     0.00  1092.75    18.25 46007.50 46007.50 10177.00  3677.75   260.78   457.84   121.01     3.96    12.00    96.36    48.76    20.90    69.97    13.80    13.97     0.00     2.99     0.28  1373.75 
  588 2013  3     203.50    78.00     0.00  5612.50     8.50 121261.00 121261.00 37342.25  6788.75   320.24   418.64   196.46     3.91    17.25   100.00    50.74    21.75    24.23    18.38    32.92     0.00     4.87     0.34  5902.50 
  589 1978  1      38.50     5.50     0.00    58.75    16.75 33114.75 33114.75  1854.50   319.75   236.43   474.87   102.67     4.12   103.00    13.12     9.19     7.87    16.27    76.57    10.76     0.00     0.36     0.80   119.50 
  589 1991  2       8.00     0.00     0.00    21.50     4.50 33936.25 33936.25  2389.25   634.00   237.99   473.86   103.93     4.13    53.00     3.34     2.33     2.00    30.40    75.16    10.96     0.00     0.10     0.25    34.00 
  589 2013  3       0.75     0.00     0.00     5.75     0.00 34275.25 34275.25  2587.75   730.25   238.40   473.53   104.45     4.12    46.50     0.33     0.23     0.20    54.63    72.74    11.21     0.00     0.02     0.23     6.50 
  590 1978  1      21.25     4.25     0.00     5.50    11.75 32701.50 32701.50  1666.75   207.25   235.74   475.26   102.03     4.11   157.50    11.81     0.66    15.75    88.25    25.58    10.65     0.00     0.13     0.80    42.75 
  590 1991  2       6.25     0.50     0.00     4.75     6.00 33045.00 33045.00  1975.75   425.50   236.89   474.51   102.56     4.10    77.25     3.00     0.17     4.00   100.00    24.18    10.74     0.00     0.05     0.24    17.50 
  590 2013  3       0.25     0.00     0.00     5.00     0.75 33245.25 33245.25  2116.00   500.50   237.19   474.27   102.87     4.10    65.75     0.30     0.02     0.39   100.00    21.82    10.95     0.00     0.02     0.22     6.00 
  591 1978  1      44.00     2.00     0.00   118.25     1.50 33359.50 33359.50  1887.00   327.50   235.99   474.94   103.05     4.10   101.50    21.00    24.93     3.94    77.28    12.57    10.82     0.00     0.50     0.80   165.75 
  591 1991  2      10.75     0.00     0.00    43.75     1.50 34565.75 34565.75  2455.75   655.50   237.34   473.89   104.89     4.08    52.50     5.34     6.34     1.00    91.56    11.14    11.12     0.00     0.16     0.25    56.00 
  591 2013  3       1.00     0.00     0.00     5.75     0.25 35007.75 35007.75  2636.75   754.75   237.73   473.53   105.56     4.08    45.75     0.53     0.62     0.10   100.00     8.68    11.39     0.00     0.02     0.23     7.00 
  592 1978  1     212.75    55.25     0.00   226.75    25.50 34738.75 34738.75  3151.75  1260.50   242.12   471.86   105.16     4.15    27.00    73.15    27.82    12.36     8.73    80.33    11.16     0.00     1.50     0.78   520.25 
  592 1991  2     251.25    71.00     0.00   911.00    23.25 45772.50 45772.50 10671.00  4618.25   269.58   456.44   120.70     4.33     9.25    83.26    31.66    14.07     1.00    81.92    13.91     0.00     2.74     0.27  1256.50 
  592 2013  3     257.25    88.75     0.00  4608.50    25.00 109797.25 109797.25 38093.75  8870.75   338.28   420.67   186.94     4.77    12.00   100.00    38.25    17.00     1.00    86.26    30.06     0.00     4.53     0.31  4979.50 
  593 1978  1      33.25     8.75     0.00    75.50    14.25 33165.50 33165.50  1868.00   325.50   236.23   474.86   102.75     4.10   101.25    17.71    14.43    11.81    92.27    65.57    10.77     0.00     0.40     0.80   131.75 
  593 1991  2       7.75     0.00     0.00    21.25     6.00 34068.00 34068.00  2441.75   631.00   237.61   473.84   104.14     4.08    53.75     4.50     3.67     3.00   100.00    64.16    10.99     0.00     0.10     0.25    35.00 
  593 2013  3       0.75     0.00     0.00     5.00     0.00 34406.25 34406.25  2648.25   724.00   238.03   473.49   104.65     4.08    47.25     0.44     0.36     0.30   100.00    61.73    11.24     0.00     0.02     0.23     5.75 
  594 1978  1       2.00     2.50     0.00   149.25    39.75 33446.75 33446.75  1864.50   149.00   234.47   475.76   103.18     4.09   227.50     0.66    28.21    40.68    81.29    18.57    10.84     0.00     0.58     0.81   193.50 
